division_rank,first_name,last_name,alias,region,division,conservative_rating,mu,sigma,ordinal,matches_played,percentage_of_best
1802,Conny,Skoog,,SWE,Standard,-1.6,25.23,31.88,-70.41,1,-3.5
1803,Einar,Cronstedt,ernie,SWE,Standard,-1.61,24.99,31.62,-69.86,2,-3.53
1804,Ulf,Siljedahl,uffe,SWE,Standard,-1.62,25.5,32.22,-71.17,1,-3.55
1805,Anders,Kiselfält,,SWE,Standard,-1.64,21.84,27.89,-61.83,2,-3.58
1806,Willhelm,Lindgren,wille,SWE,Standard,-1.65,19.96,25.68,-57.09,5,-3.62
1807,Per,Nilsson,,SWE,Standard,-1.67,25.01,31.7,-70.08,1,-3.65
1808,Mickey L-O,Wurschmidt-Wang,,SWE,Standard,-1.68,20.93,26.86,-59.66,2,-3.67
1809,Tommy,Gunnarsson,gunnto,SWE,Standard,-1.68,24.46,31.05,-68.7,2,-3.67
1810,Malin,Pårup,,SWE,Standard,-1.7,19.21,24.85,-55.33,3,-3.72
1811,Åke,Pettersson,8x57,SWE,Standard,-1.7,25.12,31.86,-70.47,1,-3.72
1812,Richard,Svelander,svelander,SWE,Standard,-1.7,22.26,28.48,-63.17,1,-3.73
1813,Johann,Ramsauer,ramsauer,SWE,Standard,-1.71,14.24,18.95,-42.62,11,-3.74
1814,Roddy,Brun,,SWE,Standard,-1.72,24.09,30.66,-67.89,2,-3.76
1815,Joakim,Junefjäll,,SWE,Standard,-1.73,25.28,32.1,-71.01,1,-3.79
1816,Roger,Westerlund,,SWE,Standard,-1.74,23.68,30.2,-66.93,2,-3.82
1817,peder,svedsten,,SWE,Standard,-1.75,25.33,32.18,-71.21,1,-3.84
1818,Viktoria,Nordström,,SWE,Standard,-1.77,23.35,29.85,-66.2,1,-3.88
1819,Johan,Heidenfors,johhei,SWE,Standard,-1.81,25.03,31.89,-70.63,1,-3.96
1820,Mikael,Wiik,,SWE,Standard,-1.82,24.2,30.92,-68.57,1,-3.99
1821,Roger,André,,SWE,Standard,-1.82,23.62,30.24,-67.09,1,-4.0
1822,Joakim,Linder,sirmissalot,SWE,Standard,-1.83,21.92,28.22,-62.75,2,-4.01
1823,Isak,Malmgren,,SWE,Standard,-1.83,23.65,30.28,-67.19,1,-4.02
1824,Mikael,Blixte,mickeflash,SWE,Standard,-1.84,24.31,31.07,-68.91,1,-4.03
1825,David,Karlsson,matoba,SWE,Standard,-1.86,23.47,30.1,-66.82,2,-4.07
1826,Filip,Mårtensson,fippe,SWE,Standard,-1.87,25.1,32.05,-71.06,1,-4.1
1827,Tobias,Asplind,aspen,SWE,Standard,-1.88,24.82,31.73,-70.36,1,-4.12
1828,Fredrick,Johansson,,SWE,Standard,-1.89,24.77,31.67,-70.24,2,-4.13
1829,Anneli,Olsson,,SWE,Standard,-1.9,20.54,26.67,-59.46,5,-4.16
1830,Albert,Söderberg,albert,SWE,Standard,-1.93,25.18,32.21,-71.44,1,-4.22
1831,Leif,Nilsson,lugerleffe,SWE,Standard,-1.93,24.91,31.89,-70.75,2,-4.22
1832,Jonas,Jägerbring,drmagoo,SWE,Standard,-1.96,24.35,31.25,-69.42,1,-4.28
1833,Anders,Thim,reloadertoo,SWE,Standard,-1.97,23.19,29.89,-66.49,3,-4.31
1834,Keijo,Alm,,SWE,Standard,-1.97,25.02,32.07,-71.19,1,-4.31
1835,David,Lindhe,davlin,SWE,Standard,-1.99,25.17,32.28,-71.66,1,-4.36
1836,Alexander,Wallentin,,SWE,Standard,-2.01,24.75,31.79,-70.63,1,-4.39
1837,Tomas,Magnusson,dontomaso,SWE,Standard,-2.01,24.97,32.05,-71.18,1,-4.39
1838,Anders,Adesund,,SWE,Standard,-2.01,19.7,25.79,-57.69,4,-4.41
1839,Magnus,Granqvist,kotte69,SWE,Standard,-2.02,24.59,31.61,-70.25,2,-4.42
1840,Ronja,Andersson,,SWE,Standard,-2.02,21.66,28.13,-62.74,1,-4.42
1841,Andreas,Dzoic,ama,SWE,Standard,-2.03,24.16,31.11,-69.18,1,-4.44
1842,Fadi,Goria,fadde,SWE,Standard,-2.03,21.17,27.56,-61.51,2,-4.44
1843,Kent-Roger,Jacobsson,,SWE,Standard,-2.03,25.0,32.12,-71.35,1,-4.45
1844,Magnus,Granath,granath,SWE,Standard,-2.04,25.2,32.37,-71.92,1,-4.48
1845,Nicklas,Lindqvist,bellum,SWE,Standard,-2.05,24.48,31.52,-70.08,1,-4.48
1846,Mats,Brännström,,SWE,Standard,-2.05,21.24,27.67,-61.77,5,-4.49
1847,Sven,Storgärds,sstorgards,SWE,Standard,-2.06,24.94,32.09,-71.33,1,-4.52
1848,Magnus,Svensson,,SWE,Standard,-2.07,24.85,31.99,-71.11,3,-4.53
1849,Martin,Vestin,ots,SWE,Standard,-2.08,25.59,32.87,-73.03,1,-4.55
1850,Mattias,Eriksson,mer,SWE,Standard,-2.08,19.6,25.76,-57.68,4,-4.55
1851,Magnus,Juntti,mju72,SWE,Standard,-2.08,24.9,32.05,-71.27,3,-4.55
1852,Ivan,Markus,,SWE,Standard,-2.09,21.04,27.47,-61.38,4,-4.57
1853,Magnus,Broman,baltzar65,SWE,Standard,-2.1,24.16,31.21,-69.46,1,-4.6
1854,Johan,Gyllenpil,,SWE,Standard,-2.11,21.37,27.9,-62.34,1,-4.63
1855,Lina,Johansson,lemonheed,SWE,Standard,-2.13,25.13,32.39,-72.03,1,-4.66
1856,Hanna,Born,,SWE,Standard,-2.14,22.1,28.8,-64.31,1,-4.69
1857,Anton,Grimm,labban,SWE,Standard,-2.14,24.87,32.1,-71.42,1,-4.69
1858,Peter,Björnstedt,,SWE,Standard,-2.21,21.98,28.75,-64.26,2,-4.85
1859,Marcus,Vargklippa,rockwolf,SWE,Standard,-2.23,19.15,25.41,-57.08,4,-4.89
1860,Morgan,Hjelm,mojo,SWE,Standard,-2.24,24.73,32.05,-71.41,1,-4.9
1861,Elias,Agrell,agrell,SWE,Standard,-2.25,16.93,22.79,-51.45,5,-4.93
1862,Ulf,Fousek,,SWE,Standard,-2.25,24.7,32.03,-71.38,1,-4.93
1863,Denise,Kaic,,SWE,Standard,-2.28,21.07,27.75,-62.18,3,-5.0
1864,Otto,Persson,oper,SWE,Standard,-2.29,17.61,23.65,-53.34,6,-5.02
1865,Tomas,Schönfeldt,caballarius,SWE,Standard,-2.3,24.74,32.12,-71.64,2,-5.04
1866,Hans,Karlsson,,SWE,Standard,-2.3,25.23,32.72,-72.92,2,-5.04
1867,Fredrik,Klys,klys,SWE,Standard,-2.31,24.82,32.23,-71.88,1,-5.06
1868,Jenny,Jernström,jayjay,SWE,Standard,-2.32,24.82,32.24,-71.91,1,-5.07
1869,Ted,Hjelm,,SWE,Standard,-2.32,24.82,32.25,-71.92,1,-5.08
1870,Joakim,Wesster,,SWE,Standard,-2.32,24.82,32.25,-71.92,1,-5.08
1871,Ricard,Jakobsson,changjaj,SWE,Standard,-2.33,23.95,31.23,-69.73,1,-5.11
1872,Magnus,Abelsson,arbsys,SWE,Standard,-2.35,25.2,32.73,-73.0,1,-5.13
1873,Axel,Torvenius,torvenius,SWE,Standard,-2.35,24.85,32.32,-72.11,1,-5.15
1874,Andreas,Kamél,kamelen,SWE,Standard,-2.36,24.88,32.36,-72.21,1,-5.16
1875,Vladislav,Radojkovic,,SWE,Standard,-2.38,20.74,27.47,-61.67,1,-5.21
1876,Fredrik,Lundbeck,figge,SWE,Standard,-2.39,25.2,32.79,-73.16,1,-5.23
1877,Kristian,Svensson,godislamm,SWE,Standard,-2.39,24.39,31.82,-71.07,1,-5.24
1878,Torbjörn,Blomgren,blomman,SWE,Standard,-2.39,24.39,31.82,-71.07,1,-5.24
1879,Lars,Ackehed,,SWE,Standard,-2.4,24.2,31.6,-70.61,1,-5.25
1880,Daniel,Vuopio,voppe,SWE,Standard,-2.4,24.66,32.15,-71.79,1,-5.25
1881,Ann,Harding,,SWE,Standard,-2.4,25.4,33.03,-73.68,2,-5.25
1882,Fredrik,Thorsén,friskyradio,SWE,Standard,-2.4,22.22,29.25,-65.54,3,-5.26
1883,Jocke,Glaés,arson,SWE,Standard,-2.43,24.03,31.44,-70.28,2,-5.31
1884,Jonas,Sundgren,jontis,SWE,Standard,-2.43,24.34,31.8,-71.07,1,-5.32
1885,Roger,Nordström,,SWE,Standard,-2.45,20.9,27.75,-62.33,2,-5.36
1886,Roger,Forgbert,,SWE,Standard,-2.49,24.24,31.77,-71.06,1,-5.45
1887,Jonatan,Loman,badbalder,SWE,Standard,-2.49,24.37,31.92,-71.39,1,-5.46
1888,Andreas,Nordqvist,nqvist,SWE,Standard,-2.49,24.66,32.26,-72.13,1,-5.46
1889,Per,Nilson,per,SWE,Standard,-2.49,24.34,31.89,-71.31,1,-5.46
1890,Lennart,Holmberg,,SWE,Standard,-2.5,16.87,23.02,-52.2,8,-5.48
1891,Daniel,Veddevik,danielveddevik,SWE,Standard,-2.52,24.26,31.82,-71.2,2,-5.51
1892,Fredrik,Sällström,nisse,SWE,Standard,-2.53,25.16,32.9,-73.55,1,-5.55
1893,Philip,Lamberstam,lamberstam,SWE,Standard,-2.54,24.66,32.32,-72.31,1,-5.57
1894,Ronny,Olander,ronola55,SWE,Standard,-2.54,23.95,31.48,-70.49,3,-5.57
1895,Magnus,Lundberg,,SWE,Standard,-2.56,20.71,27.65,-62.24,2,-5.6
1896,Jon,Granath,granath,SWE,Standard,-2.56,24.91,32.64,-73.01,1,-5.6
1897,John,Glenros,svenglen,SWE,Standard,-2.57,24.22,31.83,-71.27,1,-5.63
1898,Tobias,Persson,,SWE,Standard,-2.61,23.82,31.41,-70.39,3,-5.71
1899,Ann,Claesson,,SWE,Standard,-2.61,24.18,31.83,-71.32,1,-5.72
1900,Kristina,Nilsson,slowfox,SWE,Standard,-2.63,24.26,31.95,-71.58,1,-5.76
1901,Marc,Glenros,glensven,SWE,Standard,-2.64,24.13,31.8,-71.28,1,-5.77
1902,Sara,Kram,,SWE,Standard,-2.65,24.35,32.08,-71.89,1,-5.79
1903,Jon,Norman,jonten,SWE,Standard,-2.66,18.62,25.29,-57.25,3,-5.83
1904,Mattias,Svensson,,SWE,Standard,-2.67,17.95,24.5,-55.55,4,-5.84
1905,Michael,Rosenberg,,SWE,Standard,-2.68,20.12,27.08,-61.14,2,-5.86
1906,Beatrice,Strindlund,,SWE,Standard,-2.7,20.84,27.97,-63.06,1,-5.91
1907,Andreas,Persson,apersson88,SWE,Standard,-2.7,24.19,31.95,-71.66,1,-5.91
1908,Tomas,W,,SWE,Standard,-2.71,21.23,28.44,-64.08,2,-5.93
1909,Dag,Rockström,,SWE,Standard,-2.73,19.4,26.3,-59.49,3,-5.98
1910,Joakim,Jedholt,joje,SWE,Standard,-2.75,21.44,28.75,-64.81,2,-6.03
1911,Jonas,Thambert,,SWE,Standard,-2.76,25.12,33.13,-74.25,2,-6.04
1912,ZsaZsa,Tibblin,zsatan,SWE,Standard,-2.76,25.18,33.2,-74.43,1,-6.05
1913,Jonas,A,fnusnu,SWE,Standard,-2.77,16.89,23.36,-53.18,5,-6.06
1914,MIchael,Henebratt,,SWE,Standard,-2.77,19.67,26.67,-60.34,5,-6.07
1915,Magnus,Lundbeck,suvarb,SWE,Standard,-2.79,24.9,32.9,-73.81,1,-6.11
1916,Aron,NotKnown,zohan,SWE,Standard,-2.79,18.88,25.75,-58.37,3,-6.12
1917,Per-Olov,Lund,,SWE,Standard,-2.8,24.16,32.03,-71.93,1,-6.12
1918,Ann-Charlott,Larsson,lotta,SWE,Standard,-2.81,16.24,22.63,-51.64,6,-6.14
1919,Andreas,Isaksson,,SWE,Standard,-2.81,25.03,33.08,-74.21,1,-6.16
1920,Jerry,Andersson,viggen,SWE,Standard,-2.81,24.25,32.16,-72.22,1,-6.16
1921,Magnus,Ragnarsson,,SWE,Standard,-2.82,24.94,32.99,-74.02,1,-6.18
1922,Pelle,Borggren,pobo,SWE,Standard,-2.83,24.34,32.28,-72.49,1,-6.19
1923,Marie,Waara,mawa,SWE,Standard,-2.83,19.0,25.94,-58.81,3,-6.2
1924,Mikael,Malina,,SWE,Standard,-2.84,20.42,27.64,-62.51,1,-6.23
1925,Vilhelm,Hallstrom,mirage,SWE,Standard,-2.85,23.96,31.86,-71.62,2,-6.25
1926,Annsofie,Engfelt,,SWE,Standard,-2.86,25.05,33.16,-74.43,1,-6.25
1927,Mathias,Carlsson,,SWE,Standard,-2.86,19.34,26.37,-59.79,4,-6.27
1928,David,Olsson,,SWE,Standard,-2.89,20.83,28.18,-63.71,1,-6.32
1929,Layth,Garabet,,SWE,Standard,-2.89,24.85,32.95,-74.02,1,-6.33
1930,Erik,von Konow,konow,SWE,Standard,-2.91,20.69,28.04,-63.43,2,-6.37
1931,Mikael,Hennig,,SWE,Standard,-2.91,20.95,28.35,-64.1,1,-6.37
1932,Robbin,Olofsson,,SWE,Standard,-2.94,24.6,32.72,-73.57,1,-6.44
1933,Patrik,Karlsson,buddha,SWE,Standard,-2.95,24.25,32.32,-72.71,2,-6.45
1934,Niclas,Anderssen,,SWE,Standard,-2.96,24.65,32.81,-73.78,1,-6.48
1935,Tobias,Ljungvall,tlj,SWE,Standard,-2.98,20.98,28.47,-64.42,2,-6.52
1936,hidden,hidden,,SWE,Standard,-2.99,24.94,33.19,-74.62,2,-6.56
1937,Joakim,Boman,,SWE,Standard,-3.0,20.57,28.0,-63.42,1,-6.56
1938,Gustav,Nilsson,mewan,SWE,Standard,-3.01,21.51,29.13,-65.88,1,-6.59
1939,Magnus,Lindskog,messer,SWE,Standard,-3.02,25.48,33.86,-76.11,1,-6.61
1940,Johansson,Leif,,SWE,Standard,-3.03,24.86,33.14,-74.56,1,-6.64
1941,Thor,Andersson,,SWE,Standard,-3.04,25.02,33.34,-74.99,1,-6.65
1942,Rickard,Alvén,ralven,SWE,Standard,-3.05,24.85,33.15,-74.6,1,-6.68
1943,Marc,Ribeiro,,SWE,Standard,-3.08,24.48,32.74,-73.74,1,-6.73
1944,Charlie,Hovenäs,,SWE,Standard,-3.08,20.41,27.9,-63.31,1,-6.74
1945,Sara,Magnusson,,SWE,Standard,-3.11,19.98,27.43,-62.31,2,-6.8
1946,Petar,Skrobic,petar15,SWE,Standard,-3.19,24.47,32.86,-74.11,1,-6.98
1947,Orjan,Magnusson,60plus,SWE,Standard,-3.19,24.68,33.12,-74.68,1,-6.99
1948,Carl-Henrik,Garander,,SWE,Standard,-3.2,24.47,32.88,-74.16,1,-7.0
1949,Erik,Lindström,orca,SWE,Standard,-3.25,24.56,33.04,-74.56,1,-7.11
1950,Olle,Olsson,ollebullet,SWE,Standard,-3.25,24.69,33.2,-74.9,1,-7.11
1951,Henrik,Randers,randers,SWE,Standard,-3.26,14.9,21.58,-49.83,6,-7.13
1952,Thomas,Stenmark,,SWE,Standard,-3.27,24.78,33.32,-75.19,2,-7.15
1953,Karla,Enermo,findus,SWE,Standard,-3.27,24.3,32.76,-73.97,1,-7.16
1954,Johanna,Falk,missladylike,SWE,Standard,-3.27,21.36,29.27,-66.45,2,-7.17
1955,Jonas,Törnblad,,SWE,Standard,-3.38,24.42,33.03,-74.67,1,-7.4
1956,Andreas,Bovin,fantomen,SWE,Standard,-3.39,24.9,33.61,-75.94,1,-7.42
1957,Rickard,Franzén,,SWE,Standard,-3.4,24.51,33.17,-74.99,1,-7.45
1958,Fredrik,Kjellman,frekjem,SWE,Standard,-3.41,21.38,29.45,-66.97,1,-7.46
1959,Armin,Beharovic,armin,SWE,Standard,-3.43,20.04,27.89,-63.64,1,-7.52
1960,Marie,Weiss,,SWE,Standard,-3.45,24.53,33.25,-75.22,1,-7.56
1961,Andre,Vedin,,SWE,Standard,-3.48,20.44,28.42,-64.83,1,-7.62
1962,Anna,Ölund,loreli,SWE,Standard,-3.49,24.54,33.31,-75.38,1,-7.65
1963,Dick,Qvarnström,tanker,SWE,Standard,-3.5,24.0,32.67,-74.01,2,-7.65
1964,Torbjörn,Tuwesson,quantumsatis,SWE,Standard,-3.53,24.39,33.17,-75.12,1,-7.73
1965,Robert,Gunnarsson,rollo,SWE,Standard,-3.56,25.09,34.04,-77.04,1,-7.8
1966,Martin,Svedjenäs,,SWE,Standard,-3.57,25.21,34.19,-77.38,1,-7.82
1967,Jens,Sandberg,jens,SWE,Standard,-3.58,25.44,34.48,-78.0,2,-7.84
1968,Mikael,Schelén,stmichael,SWE,Standard,-3.6,25.11,34.11,-77.21,1,-7.88
1969,Robin,Orava,alias,SWE,Standard,-3.61,23.71,32.47,-73.69,2,-7.91
1970,Tommy,Grönberg,,SWE,Standard,-3.62,21.56,29.92,-68.2,1,-7.92
1971,Christian,Kazemi,,SWE,Standard,-3.63,23.78,32.58,-73.95,1,-7.95
1972,"Magnus ""Texas""",Andersson,texas,SWE,Standard,-3.63,24.73,33.7,-76.37,1,-7.96
1973,Rune,Gustafsson,,SWE,Standard,-3.64,25.24,34.31,-77.69,1,-7.97
1974,Mikael,Toll,,SWE,Standard,-3.65,23.38,32.13,-72.99,2,-8.0
1975,Michael,Blomqvist,solidarms,SWE,Standard,-3.69,24.61,33.62,-76.24,4,-8.07
1976,Håkan,Larsson,,SWE,Standard,-3.7,22.32,30.92,-70.44,1,-8.1
1977,Håkan,Eklund,,SWE,Standard,-3.74,14.23,21.34,-49.81,8,-8.18
1978,Magnus,Bergström,,SWE,Standard,-3.74,25.12,34.29,-77.75,1,-8.19
1979,Felicia,Hägglöf,,SWE,Standard,-3.79,17.75,25.6,-59.05,3,-8.31
1980,Nadine,Johansson,,SWE,Standard,-3.8,19.01,27.11,-62.32,2,-8.33
1981,Carl-Filip,Björk,,SWE,Standard,-3.8,23.88,32.89,-74.8,1,-8.33
1982,Stefan,Hellqvist,,SWE,Standard,-3.82,25.06,34.31,-77.87,1,-8.36
1983,Jonas,Andreen,fnusnu,SWE,Standard,-3.84,18.88,27.0,-62.12,2,-8.41
1984,Nicklas,Johansson,,SWE,Standard,-3.85,14.61,21.94,-51.21,6,-8.43
1985,Bo,Ekman,malish,SWE,Standard,-3.86,25.13,34.45,-78.21,1,-8.44
1986,Stefan,Björkman,steb,SWE,Standard,-3.87,24.11,33.24,-75.6,1,-8.46
1987,Martin,Granberg,,SWE,Standard,-3.87,19.84,28.17,-64.68,2,-8.48
1988,Magnus,Lodin,rvlodin,SWE,Standard,-3.89,24.69,33.96,-77.2,1,-8.53
1989,Johan,Åstrand,,SWE,Standard,-3.9,24.73,34.02,-77.33,1,-8.55
1990,Gustaf,Olsson,,SWE,Standard,-3.9,19.46,27.77,-63.83,2,-8.55
1991,Johan,Wickelgren,spam,SWE,Standard,-3.91,16.95,24.79,-57.43,5,-8.57
1992,Hans,Wallstedt,,SWE,Standard,-3.91,24.93,34.27,-77.88,1,-8.57
1993,Ola,Nordstrand,,SWE,Standard,-3.92,24.94,34.3,-77.95,1,-8.59
1994,Jerry,Marvelin,zeroh,SWE,Standard,-3.93,25.15,34.55,-78.51,1,-8.61
1995,Erik,Eliasson,,SWE,Standard,-3.94,23.69,32.83,-74.8,1,-8.63
1996,Peter,Lindberg,,SWE,Standard,-3.95,24.66,33.99,-77.31,1,-8.64
1997,Lars,Lindgren,,SWE,Standard,-3.95,21.43,30.16,-69.06,1,-8.65
1998,Alexandros,Stathopoulos,,SWE,Standard,-3.98,19.57,27.98,-64.38,1,-8.72
1999,Jesper,Berg,,SWE,Standard,-3.99,25.04,34.5,-78.46,1,-8.74
2000,Mikael - Pergite,Östling,pergite,SWE,Standard,-4.0,25.97,35.62,-80.87,1,-8.76
2001,Pär,Nordstrand,,SWE,Standard,-4.02,24.99,34.46,-78.4,1,-8.79
2002,Ola,Heldh,,SWE,Standard,-4.02,20.98,29.7,-68.12,1,-8.8
2003,Thomas,Rickardsson,livdragon,SWE,Standard,-4.05,18.46,26.74,-61.76,2,-8.86
2004,Marcus,Molin,,SWE,Standard,-4.05,24.52,33.95,-77.32,1,-8.86
2005,Sara,Jonasson,,SWE,Standard,-4.05,24.96,34.47,-78.46,1,-8.87
2006,Samuel,NotKnown,,SWE,Standard,-4.05,22.87,32.0,-73.11,1,-8.88
2007,Yvonne,Berg,yb2alpha,SWE,Standard,-4.06,24.9,34.41,-78.32,1,-8.88
2008,Jhonny,Blom,blomman,SWE,Standard,-4.09,24.73,34.24,-77.99,1,-8.95
2009,Erik,Grengby,rangerdanger,SWE,Standard,-4.12,17.51,25.7,-59.58,3,-9.01
2010,Ole,Gustafsson,,SWE,Standard,-4.12,24.78,34.34,-78.23,1,-9.02
2011,"Bisse, Fredrik",Eliæson,bisse,SWE,Standard,-4.15,25.1,34.76,-79.17,1,-9.09
2012,Richard,Karolko,,SWE,Standard,-4.16,21.12,30.03,-68.98,1,-9.1
2013,Jim,Almqvist,,SWE,Standard,-4.16,24.74,34.34,-78.28,2,-9.11
2014,Peter,Dahlström,,SWE,Standard,-4.2,24.62,34.24,-78.09,1,-9.18
2015,Daniel,Lindgren,ocean,SWE,Standard,-4.21,24.65,34.29,-78.23,1,-9.22
2016,Jimmy,Johnsson,jdt,SWE,Standard,-4.23,17.38,25.68,-59.66,6,-9.26
2017,Jakob,Selin,lhagyallo,SWE,Standard,-4.24,20.8,29.75,-68.44,1,-9.27
2018,Johan,Lindberg,,SWE,Standard,-4.32,15.89,24.01,-56.15,5,-9.45
2019,Mikael,Thulin,deepdiver,SWE,Standard,-4.32,24.18,33.86,-77.41,1,-9.46
2020,Bisse,Eliæson,bisse,SWE,Standard,-4.32,25.08,34.93,-79.72,1,-9.47
2021,Robert,Björk,robbocop,SWE,Standard,-4.33,15.98,24.13,-56.4,5,-9.47
2022,Ove,Johansson,,SWE,Standard,-4.35,25.05,34.94,-79.76,1,-9.53
2023,Daniel,Modin,,SWE,Standard,-4.38,24.85,34.73,-79.34,1,-9.59
2024,Erik,Högman,,SWE,Standard,-4.4,24.68,34.55,-78.97,1,-9.62
2025,Stella,Patay,,SWE,Standard,-4.4,15.0,23.05,-54.14,4,-9.62
2026,Christopher,Harrysson,vascoo,SWE,Standard,-4.52,16.31,24.75,-57.93,4,-9.89
2027,Martin,Rahm,,SWE,Standard,-4.52,24.86,34.91,-79.87,1,-9.9
2028,Jesper,Lindblom,jesperl,SWE,Standard,-4.53,19.19,28.17,-65.34,1,-9.91
2029,Sören,Andersson,,SWE,Standard,-4.54,24.91,34.99,-80.06,1,-9.94
2030,stefan,Österlind,,SWE,Standard,-4.6,25.11,35.3,-80.8,2,-10.08
2031,Anders,Cleyndert,clintan,SWE,Standard,-4.65,17.53,26.35,-61.51,2,-10.17
2032,Adrian,Forsström Norén,,SWE,Standard,-4.71,20.76,30.27,-70.05,1,-10.32
2033,Izet,Kocan,,SWE,Standard,-4.72,13.84,22.05,-52.32,6,-10.34
2034,Dan,Danell,,SWE,Standard,-4.72,14.55,22.89,-54.14,5,-10.34
2035,Georg,Boman,,SWE,Standard,-4.76,17.82,26.83,-62.66,3,-10.41
2036,Jørn,Salamonsen,,SWE,Standard,-4.82,25.19,35.66,-81.79,1,-10.55
2037,Lennart,Eriksson,,SWE,Standard,-4.87,16.62,25.53,-59.98,6,-10.65
2038,Johan,Olsson,,SWE,Standard,-4.91,20.18,29.81,-69.24,2,-10.75
2039,Mikael,Ström,ultima,SWE,Standard,-4.94,24.43,34.9,-80.26,1,-10.81
2040,Henrik,Bergdahl,,SWE,Standard,-4.95,25.07,35.66,-81.91,1,-10.83
2041,hannu,kandelberg,,SWE,Standard,-4.95,24.74,35.28,-81.1,1,-10.83
2042,Andy,Jensen,,SWE,Standard,-4.96,16.9,25.97,-61.01,5,-10.86
2043,Jimmy,Lövenius,,SWE,Standard,-5.02,24.92,35.57,-81.8,1,-10.99
2044,Benny,Wångelid,bennybojan,SWE,Standard,-5.03,14.45,23.15,-55.01,6,-11.02
2045,Hendrik,Nieuwdorp,hendrake,SWE,Standard,-5.04,18.43,27.88,-65.21,2,-11.03
2046,Fleming,Dahllöf,,SWE,Standard,-5.12,20.86,30.87,-71.76,2,-11.22
2047,Stefani,Bućo,stefi,SWE,Standard,-5.18,18.71,28.38,-66.44,1,-11.33
2048,Mattias,Wingsköld,snukke,SWE,Standard,-5.19,17.96,27.51,-64.56,1,-11.36
2049,Rikard,Zettergren,,SWE,Standard,-5.22,18.29,27.94,-65.52,2,-11.43
2050,Amna,Osmanovic,amnao,SWE,Standard,-5.23,16.23,25.49,-60.25,3,-11.45
2051,Henrik,Lestréus,henriklestreus,SWE,Standard,-5.24,15.77,24.96,-59.12,4,-11.48
2052,Per-Ola,Malmgren,permal,SWE,Standard,-5.33,23.52,34.29,-79.34,2,-11.67
2053,Naeim,Karimi,,SWE,Standard,-5.37,18.58,28.46,-66.79,1,-11.75
2054,Peder,Schütt,,SWE,Standard,-5.38,15.34,24.62,-58.52,4,-11.78
2055,Nicklas,Jörgensen,,SWE,Standard,-5.42,24.55,35.61,-82.28,1,-11.86
2056,Hans,holmqvist,,SWE,Standard,-5.46,25.19,36.43,-84.08,2,-11.96
2057,Saga,Handler,,SWE,Standard,-5.52,21.51,32.12,-74.84,1,-12.09
2058,Anna,Claesson,claesson89,SWE,Standard,-5.53,18.02,27.98,-65.94,1,-12.12
2059,Thomas,Pihl,pihl,SWE,Standard,-5.54,21.67,32.33,-75.32,2,-12.12
2060,Björn,Öberg,,SWE,Standard,-5.6,24.5,35.77,-82.79,1,-12.26
2061,Morgan,Wurschmidt-Wang,,SWE,Standard,-5.62,18.09,28.18,-66.45,1,-12.31
2062,Emma,Knutsson,,SWE,Standard,-5.7,15.87,25.63,-61.01,3,-12.47
2063,Henrik,Kalling,thunderpants,SWE,Standard,-5.7,11.82,20.82,-50.65,8,-12.48
2064,Mario,Nordin,,SWE,Standard,-5.74,15.66,25.42,-60.6,3,-12.56
2065,Stefan,Svelenius,,SWE,Standard,-5.78,24.43,35.89,-83.26,1,-12.66
2066,Sarah,Grey,,SWE,Standard,-5.84,17.38,27.59,-65.38,4,-12.78
2067,Clarence,Lööw,,SWE,Standard,-5.93,17.53,27.87,-66.08,3,-12.97
2068,Andreas,Gering,tbharmory,SWE,Standard,-5.93,23.28,34.7,-80.83,1,-12.98
2069,Lars,Gustavsson,,SWE,Standard,-5.97,25.04,36.84,-85.5,1,-13.08
2070,Tord,Sundqvist,fargo,SWE,Standard,-5.97,19.49,30.26,-71.29,5,-13.08
2071,Kenny,Axelsson,,SWE,Standard,-6.03,17.13,27.52,-65.44,3,-13.2
2072,Elisabeth,Ekströmer,ekstromer,SWE,Standard,-6.06,17.43,27.92,-66.31,2,-13.27
2073,Joakim,Söderström,kjuze,SWE,Standard,-6.07,18.23,28.87,-68.38,2,-13.28
2074,Karl-Johan,Sundh,,SWE,Standard,-6.08,24.99,36.91,-85.74,1,-13.3
2075,Roger,Alpmark,,SWE,Standard,-6.1,18.46,29.19,-69.1,1,-13.36
2076,Jakob,Willborg,,SWE,Standard,-6.12,22.79,34.36,-80.29,1,-13.41
2077,Fredrik,Wiberg,,SWE,Standard,-6.15,14.7,24.77,-59.62,3,-13.46
2078,Patrik,Ingvarsson,,SWE,Standard,-6.15,23.27,34.96,-81.61,1,-13.48
2079,Daniel,Liljebladh,,SWE,Standard,-6.18,17.26,27.85,-66.3,1,-13.53
2080,Patric,Sjölund,patsj,SWE,Standard,-6.18,15.69,25.98,-62.27,4,-13.54
2081,Fredrik,Casserstål,,SWE,Standard,-6.19,16.4,26.85,-64.14,5,-13.56
2082,Mathias,Lindstedt,,SWE,Standard,-6.2,17.27,27.88,-66.38,1,-13.57
2083,Andreas,Hägg,,SWE,Standard,-6.22,18.56,29.44,-69.76,1,-13.62
2084,Andreas,Pettersson,freehanddimes,SWE,Standard,-6.22,13.59,23.54,-57.04,6,-13.62
2085,Johan,NotKnown,,SWE,Standard,-6.23,18.91,29.87,-70.71,2,-13.64
