division_rank,first_name,last_name,alias,region,division,conservative_rating,mu,sigma,ordinal,matches_played,percentage_of_best
314,Emil,Kantelius,,SWE,Production,13.37,26.12,15.16,-19.35,13,22.63
315,Johan,Hylander,,SWE,Production,13.35,27.93,17.33,-24.04,10,22.61
316,Olof,Bengtsson,linde,SWE,Production,13.33,25.23,14.14,-17.18,16,22.57
317,Jens,Forsgren,,SWE,Production,13.32,24.19,12.91,-14.55,21,22.55
318,Niklas,Magnusson,magnusson,SWE,Production,13.31,25.71,14.74,-18.5,18,22.53
319,Rolf,Albers,,SWE,Production,13.3,22.9,11.41,-11.32,24,22.52
320,Mattias,Skatteboe,,SWE,Production,13.26,23.88,12.62,-13.99,18,22.45
321,Love,Lagercrantz,,SWE,Production,13.24,24.1,12.9,-14.6,30,22.42
322,Sebastian,Fredriksson,,SWE,Production,13.24,24.12,12.93,-14.67,20,22.41
323,Patrik,Eriksson,labb,SWE,Production,13.23,24.87,13.84,-16.64,17,22.39
324,Mikael Pg,Larsson,krigge,SWE,Production,13.21,23.43,12.15,-13.02,26,22.36
325,Jonas,E,joero,SWE,Production,13.2,24.56,13.5,-15.95,19,22.34
326,Joakim,Magnusson,,SWE,Production,13.19,24.57,13.52,-15.99,18,22.33
327,Michael,Ingvarsson,grinchenmike,SWE,Production,13.19,24.81,13.81,-16.62,17,22.33
328,B.O.,Hambledon,freixenet,SWE,Production,13.18,24.49,13.43,-15.82,16,22.31
329,Martin,Pärnaste,scottglenn,SWE,Production,13.16,25.48,14.64,-18.43,18,22.28
330,Petter,Kjellsson,petterk,SWE,Production,13.14,24.59,13.61,-16.23,17,22.24
331,Marcus,Palmehorn,paledaddy,SWE,Production,13.12,26.05,15.36,-20.02,20,22.22
332,Jonas,Axelsson,,SWE,Production,13.12,23.83,12.72,-14.34,15,22.21
333,Sandra,Arbinger,bilbo,SWE,Production,13.11,26.35,15.74,-20.86,9,22.19
334,Anton,Forsman,forsman,SWE,Production,13.08,26.66,16.13,-21.74,8,22.14
335,Jacob,Lindblom,jacobl,SWE,Production,13.07,29.33,19.31,-28.62,11,22.13
336,Tommy,Mattsson,,SWE,Production,13.07,26.67,16.16,-21.8,9,22.13
337,Ola,Axelsson,,SWE,Production,13.05,25.65,14.98,-19.27,16,22.09
338,Peter,Freed,,SWE,Production,12.99,23.52,12.51,-14.0,21,22.0
339,Tomas,Ainebeck,aimbush,SWE,Production,12.99,24.95,14.21,-17.68,23,22.0
340,Kristian,Lindfors,lindfors,SWE,Production,12.97,23.36,12.35,-13.69,19,21.95
341,Hans,Nilsson,snowcrash,SWE,Production,12.96,23.51,12.54,-14.11,29,21.94
342,Daniel,Hansson,,SWE,Production,12.94,24.58,13.82,-16.89,17,21.91
343,Christian,Täfvander-Wisén,,SWE,Production,12.94,23.99,13.13,-15.41,18,21.91
344,Matti,Puhakka,,SWE,Production,12.93,23.65,12.74,-14.56,17,21.9
345,Jonaz,Eriksson,jayc,SWE,Production,12.93,23.38,12.42,-13.87,23,21.89
346,Mikael,Markgren,honoreinvincus,SWE,Production,12.9,26.71,16.41,-22.53,14,21.84
347,Daniel,Thunell,mrspeed,SWE,Production,12.88,23.06,12.09,-13.21,27,21.81
348,Robin,Larsson,,SWE,Production,12.86,26.4,16.09,-21.86,10,21.77
349,Ted,Åhlénius,,SWE,Production,12.85,28.1,18.12,-26.27,16,21.76
350,Mikael,Beckman,,SWE,Production,12.83,22.59,11.59,-12.19,28,21.73
351,Richard,Olsson,,SWE,Production,12.83,22.57,11.57,-12.16,23,21.71
352,Magnus,Pihlqvist,,SWE,Production,12.79,24.0,13.31,-15.94,14,21.65
353,Mikael,Olofsson,,SWE,Production,12.77,21.95,10.9,-10.75,29,21.62
354,Malin,Gustavsson,,SWE,Production,12.75,22.5,11.58,-12.25,45,21.58
355,Lennart,Lundberg,lalle,SWE,Production,12.75,24.87,14.4,-18.33,17,21.58
356,Robin,Lennartsson,lugerpastorn,SWE,Production,12.74,24.18,13.59,-16.59,22,21.57
357,Daniel,Holmgren,danneh,SWE,Production,12.73,28.37,18.58,-27.37,7,21.56
358,Teddy,Wallin,,SWE,Production,12.73,24.38,13.85,-17.16,23,21.55
359,Linus,Hagstedt,,SWE,Production,12.71,23.38,12.67,-14.64,23,21.53
360,Mikael,Rytterhag,mikael,SWE,Production,12.7,25.47,15.17,-20.04,11,21.5
361,Jonaz,Carlson,,SWE,Production,12.66,23.2,12.52,-14.37,31,21.44
362,Johan,Söderström,sunbeam,SWE,Production,12.66,23.31,12.64,-14.63,18,21.44
363,Jerry,Vesterlund,lockbete,SWE,Production,12.66,27.95,18.17,-26.56,8,21.43
364,Ludvig,Wessén,ludde,SWE,Production,12.64,27.32,17.44,-25.01,10,21.4
365,Matilda,Sundqvist,sundqvist,SWE,Production,12.64,23.74,13.19,-15.82,19,21.4
366,Mathias,Duppils,,SWE,Production,12.57,22.76,12.1,-13.55,20,21.28
367,Dan,Andersson,,SWE,Production,12.57,22.48,11.77,-12.84,37,21.28
368,Fredrik,Ferdinandsson,ferdi76,SWE,Production,12.52,23.57,13.13,-15.82,18,21.19
369,Andreas,Wennerberg,affe,SWE,Production,12.5,24.13,13.82,-17.32,20,21.17
370,Anders,Segerbrant,,SWE,Production,12.49,26.27,16.37,-22.85,14,21.15
371,Martin,Nilsson,nilma,SWE,Production,12.48,25.8,15.83,-21.69,12,21.13
372,Stefan,Nordh,spiderpriest,SWE,Production,12.46,23.6,13.24,-16.11,24,21.1
373,Robert,Carlsson,,SWE,Production,12.45,24.62,14.47,-18.78,12,21.07
374,Paul,Wood,woody,SWE,Production,12.44,23.84,13.55,-16.8,16,21.06
375,Anders,Långberg,langberg,SWE,Production,12.41,26.27,16.46,-23.13,9,21.01
376,Martin,Jacobsson,,SWE,Production,12.41,25.93,16.07,-22.27,12,21.01
377,Per-Arne,Svensson,caliber,SWE,Production,12.4,25.42,15.46,-20.97,13,21.0
378,Tomas,Magnusson,,SWE,Production,12.39,24.6,14.52,-18.95,22,20.97
379,Johnnie,T,jt74,SWE,Production,12.37,25.75,15.9,-21.96,10,20.93
380,Christopher,Samuelsson,,SWE,Production,12.35,23.6,13.36,-16.48,25,20.91
381,Andreas,Hanna,,SWE,Production,12.34,22.27,11.81,-13.15,28,20.88
382,Mikael,Floberg,,SWE,Production,12.33,21.22,10.57,-10.47,39,20.88
383,Fredrik,Johansson,,SWE,Production,12.32,24.81,14.84,-19.7,20,20.86
384,Jonny,Gustafsson,sharkbait,SWE,Production,12.31,25.53,15.71,-21.61,15,20.84
385,Jonas,Ståhlberg,,SWE,Production,12.3,25.42,15.59,-21.36,14,20.82
386,David,Rexander,davrex,SWE,Production,12.3,29.89,20.91,-32.83,6,20.82
387,Sasa,Petrovic,petrovic,SWE,Production,12.25,25.84,16.15,-22.62,10,20.73
388,Fredrik,Nilsson,,SWE,Production,12.23,23.9,13.86,-17.67,26,20.71
389,Daniel,Tillström,climber,SWE,Production,12.23,30.44,21.63,-34.46,5,20.71
390,Stefan,Brostedt,,SWE,Production,12.22,22.71,12.47,-14.7,34,20.68
391,Ali,Salloum,doktorpang,SWE,Production,12.21,26.13,16.54,-23.49,11,20.67
392,Christoffer,Lindfors,lindfors,SWE,Production,12.2,26.45,16.93,-24.34,9,20.66
393,Martin,Otterbo,canton,SWE,Production,12.2,26.13,16.55,-23.53,10,20.65
394,Robin,Henriksen,henke,SWE,Production,12.17,25.65,16.03,-22.42,11,20.6
395,Lars,Andreasson,,SWE,Production,12.14,24.16,14.28,-18.69,25,20.55
396,Olof,Axelsson,libritor,SWE,Production,12.13,26.24,16.76,-24.03,10,20.54
397,Jack,Janérs,ripper,SWE,Production,12.11,24.12,14.27,-18.69,17,20.5
398,Tobias,Melin,tmelin,SWE,Production,12.1,22.82,12.74,-15.4,14,20.48
399,Bengt,Petersson,,SWE,Production,12.09,21.58,11.27,-12.23,28,20.47
400,David,Lindgren,dejvid,SWE,Production,12.07,26.09,16.66,-23.89,12,20.43
401,Charlie,Dyrhede,challe,SWE,Production,12.06,24.51,14.8,-19.88,13,20.42
402,Peter,Eriksson,,SWE,Production,12.05,21.42,11.13,-11.97,35,20.41
403,Robert,Isaksson,icepoint,SWE,Production,12.04,24.67,15.01,-20.35,19,20.38
404,Anders,Backström,andba836,SWE,Production,12.03,23.22,13.3,-16.66,19,20.37
405,Fredrik,Rundqvist,freerun,SWE,Production,12.03,26.78,17.53,-25.8,9,20.37
406,Johan,Hansén,,SWE,Production,12.03,24.7,15.06,-20.48,24,20.36
407,Niklas,Ekblad,ekblad,SWE,Production,12.01,24.7,15.07,-20.52,19,20.34
408,Adam,Sjölin,,SWE,Production,12.01,23.23,13.33,-16.76,18,20.34
409,Torbjörn,Bomble,,SWE,Production,12.0,24.77,15.17,-20.74,13,20.32
410,Niklas,Tuvesson,,SWE,Production,11.98,24.38,14.74,-19.83,16,20.28
411,Magnus,Pettersson,,SWE,Production,11.95,25.02,15.53,-21.57,16,20.22
412,Jim,Berglund,yamakomori,SWE,Production,11.93,22.75,12.85,-15.8,29,20.2
413,Mats,Salomonsson,matsihagen,SWE,Production,11.91,25.87,16.6,-23.91,10,20.16
414,Rickard,Örtengren,rickard,SWE,Production,11.9,21.45,11.34,-12.57,28,20.15
415,Richard,K,,SWE,Production,11.86,23.66,14.01,-18.38,17,20.08
416,Tord,Boström,tord,SWE,Production,11.83,22.51,12.68,-15.54,24,20.03
417,Tåbbe,Asplind,aspen,SWE,Production,11.83,27.64,18.79,-28.73,14,20.02
418,Robin,Andersson,,SWE,Production,11.82,23.11,13.41,-17.12,19,20.01
419,Tony,Fast,,SWE,Production,11.81,25.11,15.81,-22.32,14,19.99
420,Stefan,Knutsson,,SWE,Production,11.77,21.92,12.07,-14.29,23,19.92
421,Mikael,Johansson,fafnir,SWE,Production,11.76,23.48,13.92,-18.29,23,19.91
422,Johan,Haques,,SWE,Production,11.75,23.52,13.99,-18.44,27,19.89
423,Vivi-Anne,Karlsson,,SWE,Production,11.74,19.69,9.44,-8.64,66,19.88
424,Martin,Lamkén,,SWE,Production,11.71,22.23,12.49,-15.25,27,19.83
425,Linus,Johansson,,SWE,Production,11.71,26.44,17.5,-26.06,8,19.83
426,Niclas,Mårtensson,deerhunter,SWE,Production,11.7,22.79,13.17,-16.73,15,19.81
427,Johan,Nyström,,SWE,Production,11.7,24.46,15.16,-21.02,17,19.81
428,Jonas,Olsson,,SWE,Production,11.7,22.56,12.9,-16.15,25,19.8
429,Otto,Karlsson,ostwurst,SWE,Production,11.68,24.97,15.78,-22.38,11,19.78
430,Martin,Karlsson,beardedguy,SWE,Production,11.66,23.14,13.65,-17.8,15,19.74
431,Patrik,Carlsson,modestyblaise,SWE,Production,11.65,22.53,12.92,-16.24,18,19.73
432,Kai,Rämö,kai,SWE,Production,11.65,24.43,15.18,-21.12,20,19.73
433,Stefan,Eriksson,ster,SWE,Production,11.65,25.31,16.23,-23.38,19,19.72
434,Thomas,Quist,,SWE,Production,11.63,22.81,13.28,-17.04,14,19.69
435,Jonas,Wallgren,junbao,SWE,Production,11.63,23.56,14.18,-18.98,14,19.68
436,Curt,Själin,curtis,SWE,Production,11.57,28.62,20.26,-32.16,11,19.59
437,Tariq,M***,check75pk,SWE,Production,11.56,22.57,13.08,-16.66,16,19.57
438,Olle,Sjölin,,SWE,Production,11.53,24.56,15.48,-21.87,12,19.52
439,Krister,Donred,kribba,SWE,Production,11.53,23.93,14.73,-20.26,21,19.52
440,Daniel,Davidsson,,SWE,Production,11.52,24.08,14.92,-20.69,16,19.51
441,Anton,Grimm,,SWE,Production,11.52,25.23,16.3,-23.66,13,19.5
442,Andreas,Carlsson,,SWE,Production,11.49,22.92,13.59,-17.84,18,19.45
443,Magnus,Svedberg,strider,SWE,Production,11.48,25.06,16.13,-23.34,13,19.44
444,Claes,Lindblom,,SWE,Production,11.48,23.22,13.95,-18.63,21,19.44
445,Madeleine,Engström,,SWE,Production,11.48,24.38,15.33,-21.61,18,19.43
446,Tomas,Egefjord,tomastomat,SWE,Production,11.46,25.95,17.22,-25.72,12,19.39
447,Fredrik,Lundhag,,SWE,Production,11.44,24.77,15.83,-22.72,12,19.38
448,Tobias,Bromander,,SWE,Production,11.44,22.16,12.74,-16.07,17,19.36
449,Kristian,Väliluoto,,SWE,Production,11.41,21.5,12.0,-14.49,22,19.31
450,Jim,Lidman,jimbob33,SWE,Production,11.4,22.66,13.38,-17.47,18,19.31
451,Markus,Lindh,,SWE,Production,11.4,23.61,14.51,-19.91,15,19.3
452,Jan,Schröder,schrodersig,SWE,Production,11.4,25.27,16.47,-24.16,12,19.3
453,Patrik,Fasth,,SWE,Production,11.39,25.01,16.19,-23.55,12,19.28
454,Christoffer,Fagerback,crippen,SWE,Production,11.38,24.24,15.29,-21.62,15,19.26
455,Örjan,Hvass,bulman,SWE,Production,11.37,22.59,13.32,-17.38,20,19.26
456,Björn,Boström,,SWE,Production,11.34,24.19,15.26,-21.59,13,19.2
457,Jan,Skånberg,jos,SWE,Production,11.29,21.77,12.45,-15.58,19,19.12
458,"Magnus ""Texas""",Andersson,,SWE,Production,11.28,23.29,14.26,-19.5,16,19.1
459,Daniel,D-dawg,dadawg,SWE,Production,11.24,26.71,18.38,-28.43,6,19.03
460,Gabor,Zalavari,gabor,SWE,Production,11.24,24.5,15.75,-22.75,16,19.03
461,C-J,Karlsson,cjk,SWE,Production,11.23,23.89,15.03,-21.22,12,19.02
462,John,D-felt,jd3511,SWE,Production,11.21,23.86,15.04,-21.25,13,18.97
463,Daniel,Linden,,SWE,Production,11.16,25.25,16.74,-24.98,9,18.9
464,Tom,Sundlöf,,SWE,Production,11.15,25.67,17.26,-26.11,8,18.87
465,Fredrik,Bäckström,luckyluke,SWE,Production,11.14,21.83,12.69,-16.25,21,18.87
466,Mikael,Söderström,,SWE,Production,11.11,24.05,15.37,-22.08,15,18.81
467,Christoffer,Borgh,,SWE,Production,11.09,26.05,17.77,-27.27,11,18.77
468,Martin,Sundgren,sundgren,SWE,Production,11.08,23.77,15.08,-21.46,15,18.76
469,Mickael,Siivola,,SWE,Production,11.08,25.79,17.48,-26.65,9,18.76
470,Johan,Gustafsson,jrwg16,SWE,Production,11.08,25.0,16.55,-24.64,9,18.75
471,Fredrik,Björsell,,SWE,Production,11.06,23.85,15.19,-21.72,21,18.73
472,Thomas,Samuelsson,,SWE,Production,11.06,24.08,15.47,-22.34,16,18.72
473,Martin,Zimmermann,,SWE,Production,11.03,25.51,17.21,-26.13,12,18.67
474,Henrik,Kalling,thunderpants,SWE,Production,11.01,22.76,13.96,-19.12,24,18.64
475,Robin,Öberg,,SWE,Production,11.0,23.26,14.57,-20.45,15,18.62
476,Dan,Berglund,danvonberg,SWE,Production,10.98,22.44,13.62,-18.41,20,18.59
477,Fredrik,Rothén,rothen,SWE,Production,10.96,24.28,15.82,-23.18,11,18.56
478,Jacob,Damm,,SWE,Production,10.96,20.62,11.47,-13.8,26,18.56
479,Susan,Liu,,SWE,Production,10.94,21.93,13.06,-17.25,19,18.51
480,Alf,Wallblom,awall,SWE,Production,10.93,25.01,16.72,-25.16,11,18.51
481,Conny,Backström,,SWE,Production,10.92,24.26,15.86,-23.31,20,18.48
482,Pia,Lepistö,pieee,SWE,Production,10.91,22.75,14.06,-19.44,16,18.48
483,Fredric,Andreasson,foa,SWE,Production,10.91,25.41,17.23,-26.27,10,18.48
484,stefan,öhman,,SWE,Production,10.91,26.78,18.86,-29.81,11,18.46
485,Jimmy,Tihvan,,SWE,Production,10.88,24.19,15.81,-23.25,15,18.42
486,Håkan T,Söderholm,semperprimus,SWE,Production,10.86,24.0,15.61,-22.83,17,18.39
487,Christian,Gustavsson,christian,SWE,Production,10.85,24.57,16.31,-24.36,11,18.37
488,Johan,Strömberg,,SWE,Production,10.83,24.97,16.8,-25.43,12,18.34
489,Oskar,Karlsson,,SWE,Production,10.83,24.58,16.34,-24.43,12,18.34
490,Patrik,Lundin,pake,SWE,Production,10.83,23.33,14.85,-21.23,22,18.33
491,Mikko,Anttonen,millo,SWE,Production,10.8,24.3,16.04,-23.83,10,18.28
492,Andreas,Fransson,,SWE,Production,10.76,22.88,14.4,-20.32,19,18.22
493,Henrik,Tollmar,,SWE,Production,10.73,22.35,13.81,-19.07,19,18.16
494,Christian,Svartenstedt,svartenstedt,SWE,Production,10.73,24.15,15.95,-23.7,13,18.16
495,Anders,Severinsson,seve,SWE,Production,10.71,24.04,15.85,-23.5,23,18.13
496,David,Vikstrom,frimodig,SWE,Production,10.69,25.39,17.46,-26.98,9,18.11
497,Andreas,Nordin,,SWE,Production,10.69,23.94,15.74,-23.28,17,18.1
498,Stefan,Stark,stacke,SWE,Production,10.68,30.31,23.32,-39.64,4,18.09
499,Bo,Nilsson,,SWE,Production,10.68,22.57,14.14,-19.84,22,18.07
500,Maria,Bohlin,,SWE,Production,10.66,22.97,14.63,-20.92,17,18.04
501,Magnus,Rylander,magryl,SWE,Production,10.64,25.03,17.09,-26.26,8,18.01
502,Ulf C.,Afvander,ironhead,SWE,Production,10.62,24.04,15.94,-23.79,17,17.98
503,Robert,Falk,,SWE,Production,10.59,26.05,18.37,-29.06,9,17.93
504,Christian,Luckmann,elespecia,SWE,Production,10.59,22.64,14.32,-20.32,29,17.93
505,Johan,Svanmark,,SWE,Production,10.58,26.11,18.45,-29.24,10,17.91
506,Anton,Stuge,,SWE,Production,10.56,23.37,15.22,-22.3,13,17.87
507,Wilhelm,Berndtsson,,SWE,Production,10.55,23.62,15.53,-22.96,15,17.87
508,Erik,Svedberg,erkan,SWE,Production,10.55,25.24,17.46,-27.13,9,17.85
509,Jacob,Jacob,ipa,SWE,Production,10.53,24.55,16.66,-25.42,15,17.83
510,Andreas,Eriksson,,SWE,Production,10.52,25.31,17.57,-27.41,9,17.81
511,Christian,Ohlsson,,SWE,Production,10.51,24.94,17.14,-26.48,10,17.79
512,Saga,Åström,saga,SWE,Production,10.5,24.11,16.17,-24.41,14,17.77
513,Johan,Ö,swampen,SWE,Production,10.49,24.79,17.0,-26.2,9,17.75
514,Christer,Palmquist,,SWE,Production,10.47,23.61,15.61,-23.23,26,17.72
515,Victor,Persson,,SWE,Production,10.47,28.4,21.31,-35.53,5,17.72
516,Eric,Karlsson,,SWE,Production,10.45,23.38,15.35,-22.68,16,17.7
517,Daniel,Klöfverskjöld,,SWE,Production,10.45,23.36,15.33,-22.65,13,17.69
518,Kent,Stangvik,nordicraven,SWE,Production,10.43,26.56,19.17,-30.94,11,17.66
519,Billy,Broberg,badbilly,SWE,Production,10.43,23.37,15.37,-22.75,17,17.66
520,Sebastian,Larsson,,SWE,Production,10.4,24.44,16.68,-25.59,12,17.62
521,Stefan,Kruse,,SWE,Production,10.4,23.92,16.06,-24.26,10,17.61
522,Joakim,Svensson,,SWE,Production,10.39,22.23,14.07,-19.98,18,17.59
523,Josef,Dahlström,10062,SWE,Production,10.39,25.26,17.67,-27.74,7,17.59
524,Mikael,Otter,,SWE,Production,10.38,23.79,15.93,-24.0,17,17.58
525,Ramy,Montasser,ramy,SWE,Production,10.36,23.95,16.14,-24.48,11,17.55
526,Mr,Andersson,andersson,SWE,Production,10.35,26.55,19.24,-31.18,6,17.53
527,Mattias,Borgelin,cazorp,SWE,Production,10.35,25.22,17.67,-27.8,13,17.52
528,Jesper,Carlsson,jeppe,SWE,Production,10.34,24.2,16.47,-25.2,10,17.5
529,Christopher,Arehög,are,SWE,Production,10.33,24.09,16.34,-24.94,10,17.49
530,Fredrik,Robertsson,,SWE,Production,10.33,25.13,17.59,-27.64,9,17.49
531,Mikael,Eriksson,,SWE,Production,10.31,21.99,13.87,-19.63,23,17.46
532,Christian,Hermansson,,SWE,Production,10.3,25.02,17.49,-27.46,12,17.44
533,Björn,Rönnmark,bjorn,SWE,Production,10.3,24.8,17.22,-26.87,11,17.44
534,Christian,Swedeborg,,SWE,Production,10.28,24.44,16.82,-26.02,17,17.41
535,Emma,Björner,,SWE,Production,10.28,22.96,15.07,-22.24,14,17.4
536,torbjörn,blomgren,,SWE,Production,10.27,23.21,15.37,-22.91,18,17.39
537,Jonas,Kedland,,SWE,Production,10.27,24.4,16.79,-25.97,17,17.38
538,Lars Göran,Berglund,,SWE,Production,10.23,26.12,18.88,-30.52,7,17.32
539,Sven,Storgärds,sstorgards,SWE,Production,10.23,22.07,14.07,-20.14,24,17.31
540,Stefan,Eliasson,,SWE,Production,10.22,22.55,14.65,-21.39,19,17.31
541,Niklas,Eriksson,,SWE,Production,10.22,23.79,16.13,-24.6,14,17.3
542,Daniel,Nilsson,,SWE,Production,10.22,25.43,18.08,-28.8,9,17.3
543,Oskar,Andersson,spalla,SWE,Production,10.22,21.28,13.14,-18.15,21,17.3
544,Christoffer,Hermansson,blastn01,SWE,Production,10.22,23.1,15.31,-22.83,16,17.29
545,Martijn,Ter Harkel,tobee,SWE,Production,10.2,23.92,16.3,-24.99,13,17.27
546,Tommi,Pekkanen,,SWE,Production,10.18,24.28,16.75,-25.98,12,17.23
547,Therry,Ellgren,,SWE,Production,10.13,23.74,16.17,-24.78,16,17.14
548,Staffan,Liljestrand,ozz,SWE,Production,10.11,23.68,16.13,-24.7,16,17.12
549,Pontus,Persson,,SWE,Production,10.11,24.9,17.57,-27.82,14,17.11
550,Fredrik,Jakobsson,,SWE,Production,10.1,23.72,16.18,-24.83,14,17.1
551,Henrik,Nilsson,henke,SWE,Production,10.08,24.08,16.63,-25.81,14,17.07
552,Hampus,Eriksson,,SWE,Production,10.08,25.12,17.87,-28.49,9,17.06
553,Daniel,Johansson,,SWE,Production,10.08,23.06,15.43,-23.22,19,17.06
554,Ilja,NotKnown,ijn,SWE,Production,10.07,24.74,17.43,-27.54,11,17.05
555,Javier,Soler,starmp9,SWE,Production,10.07,24.23,16.82,-26.25,23,17.04
556,Örjan,Lindgren,,SWE,Production,10.06,21.5,13.58,-19.25,20,17.04
557,Boris,Nilsson,mazer,SWE,Production,10.06,26.03,18.97,-30.88,8,17.04
558,Peter,Carlsson,,SWE,Production,10.06,25.3,18.11,-29.03,12,17.03
559,Anders,Petersson,pets,SWE,Production,10.05,23.7,16.22,-24.97,11,17.01
560,Johan,Norberg,jorma,SWE,Production,10.03,26.23,19.25,-31.52,7,16.98
561,John,Glenros,,SWE,Production,10.02,22.19,14.46,-21.18,19,16.97
562,Stefan,Reinhammar,,SWE,Production,9.98,23.76,16.37,-25.34,11,16.9
563,Kristoffer,Hansen,,SWE,Production,9.97,24.24,16.96,-26.63,12,16.87
564,Patrik,Engholm,,SWE,Production,9.94,24.16,16.89,-26.52,9,16.83
565,Ulf,Lindeberg,procto,SWE,Production,9.93,24.26,17.02,-26.81,14,16.81
566,jolie,raudva,,SWE,Production,9.92,17.84,9.4,-10.37,53,16.8
567,Thomas,L,thomasl,SWE,Production,9.9,25.4,18.41,-29.84,10,16.76
568,Mikael,Lidström,trostjuven,SWE,Production,9.88,24.13,16.94,-26.69,13,16.72
569,Per-Erik,Hessling,,SWE,Production,9.86,25.52,18.6,-30.28,15,16.7
570,Marcus,Norberg,,SWE,Production,9.85,24.04,16.86,-26.55,10,16.67
571,Urban,Johansson,,SWE,Production,9.85,22.39,14.9,-22.32,16,16.67
572,Jesper,Lindblom,,SWE,Production,9.84,22.44,14.97,-22.47,19,16.66
573,Tim,Thurin,,SWE,Production,9.84,21.2,13.5,-19.3,20,16.65
574,Martin,Bergman,mmaartin,SWE,Production,9.83,25.81,18.98,-31.14,7,16.65
575,Henrik,Lestréus,,SWE,Production,9.82,22.12,14.62,-21.73,16,16.63
576,Andreas,Krainer,,SWE,Production,9.82,24.88,17.9,-28.82,9,16.62
577,Roger,Bosson,,SWE,Production,9.82,22.99,15.65,-23.96,18,16.62
578,Lennart,Eriksson,,SWE,Production,9.82,24.63,17.61,-28.18,15,16.62
579,Mathias,Leppik,,SWE,Production,9.82,23.1,15.79,-24.26,13,16.62
580,Fredrik,Svensson,,SWE,Production,9.78,21.9,14.4,-21.3,19,16.56
581,Martin,Jönsson,,SWE,Production,9.76,25.88,19.15,-31.56,7,16.53
582,Axel,Rönquist,axelr,SWE,Production,9.76,21.4,13.83,-20.08,19,16.52
583,Kevork,Normanian,kevno,SWE,Production,9.76,24.36,17.35,-27.69,15,16.52
584,Tim,Torstensen,,SWE,Production,9.75,24.14,17.1,-27.15,11,16.51
585,Fredrik,Berg,,SWE,Production,9.74,25.07,18.22,-29.58,7,16.49
586,Martin,Sundh,,SWE,Production,9.73,24.16,17.14,-27.27,17,16.48
587,Olof,Ålander,,SWE,Production,9.71,23.81,16.76,-26.47,11,16.43
588,Joel,Sundstedt,josu,SWE,Production,9.67,23.0,15.84,-24.52,13,16.37
589,David,Mandelin,davman,SWE,Production,9.67,23.37,16.28,-25.47,18,16.37
590,Johan,Tuhkunen,mrjohan,SWE,Production,9.66,23.87,16.88,-26.77,9,16.36
591,Mats,Mood,,SWE,Production,9.65,21.19,13.7,-19.92,17,16.35
592,Edvin,Karaga,,SWE,Production,9.65,23.11,15.99,-24.85,16,16.34
593,Kalle,Frimodt,stomper,SWE,Production,9.65,23.71,16.7,-26.4,16,16.34
594,Daniel,Lundström,,SWE,Production,9.65,22.96,15.81,-24.47,18,16.34
595,Håkan,Borgström,,SWE,Production,9.64,23.89,16.92,-26.88,16,16.33
596,Johannes,Malm,,SWE,Production,9.63,23.02,15.91,-24.71,12,16.3
597,Joakim,Toresten,djt,SWE,Production,9.6,24.39,17.57,-28.31,8,16.26
598,Jan,Sverin Johansson,,SWE,Production,9.58,24.04,17.18,-27.49,12,16.22
599,Jonas,Svedberg,decoy,SWE,Production,9.58,23.86,16.97,-27.04,15,16.22
600,Andre,Lestander,rookie,SWE,Production,9.57,33.81,28.8,-52.58,4,16.21
601,Einar,Cronstedt,,SWE,Production,9.56,24.67,17.94,-29.17,10,16.19
602,Marcus,Magnil,,SWE,Production,9.54,24.77,18.09,-29.49,8,16.16
603,Fredrik,Laestadius,fl47,SWE,Production,9.54,20.48,13.0,-18.51,26,16.16
604,Daniel,Persson,,SWE,Production,9.54,28.94,23.05,-40.21,5,16.15
605,Magnus,Lundström,,SWE,Production,9.54,23.67,16.79,-26.7,14,16.15
606,Jhonny,Blom,,SWE,Production,9.53,19.48,11.82,-15.98,32,16.14
607,teresa,kilen,kickingfoot,SWE,Production,9.53,18.4,10.55,-13.23,45,16.13
608,Hänry,Bengtsson,,SWE,Production,9.53,24.8,18.15,-29.65,9,16.13
609,Fredrik,Löfgren,,SWE,Production,9.52,22.63,15.57,-24.09,16,16.12
610,Stefan,Enoksson,,SWE,Production,9.51,22.82,15.82,-24.63,13,16.1
611,Matteus,Granström,,SWE,Production,9.51,25.63,19.16,-31.84,8,16.09
612,Anders,Hedvalls,,SWE,Production,9.49,23.88,17.09,-27.41,18,16.07
613,Edward,Fenn,edfe,SWE,Production,9.49,23.41,16.55,-26.23,12,16.06
614,Marcus,Lindström,marcus,SWE,Production,9.45,24.12,17.43,-28.17,11,16.0
615,Douglas,Swanmark,,SWE,Production,9.45,23.51,16.71,-26.63,13,15.99
616,Jonas,Forslund,,SWE,Production,9.44,23.88,17.16,-27.61,20,15.98
617,Robert,Vestholm,gogge,SWE,Production,9.43,24.08,17.41,-28.15,13,15.96
618,P,Hessling,hessling,SWE,Production,9.4,23.4,16.64,-26.51,11,15.91
619,Rickard,Franzén,,SWE,Production,9.39,24.85,18.37,-30.25,12,15.91
620,Lars,Kyrk,kyrk1,SWE,Production,9.37,23.1,16.32,-25.85,17,15.86
621,Martin,Wistrand,,SWE,Production,9.37,23.6,16.91,-27.13,11,15.86
622,Tobias,Karlsson,,SWE,Production,9.36,24.2,17.63,-28.69,8,15.85
623,Kim,Skogström,,SWE,Production,9.34,23.05,16.29,-25.82,11,15.81
